galaxy,points,aM_HRC0_si,aM_HRC0_over_match,chi2_HRC0,chi2red_HRC0,success_HRC0,aM_HRC0_freeML_si,aM_HRC0_freeML_over_match,ups_disk_HRC0_freeML,chi2_HRC0_freeML,chi2red_HRC0_freeML,success_HRC0_freeML,aM_HRC3_si,aM_HRC3_over_match,chi2_HRC3,chi2red_HRC3,success_HRC3,aM_HRC3_freeML_si,aM_HRC3_freeML_over_match,ups_disk_HRC3_freeML,chi2_HRC3_freeML,chi2red_HRC3_freeML,success_HRC3_freeML,Vflat_obs_km_s,Mbar_eff_Msun
NGC6195,23,9.412288493852678e-11,0.8695747104172761,44.64129239498915,2.029149654317689,True,8.614360477954108e-11,0.7958563980417045,0.5374590651474982,43.775743985700274,2.084559237414299,True,4.758003377281873e-11,0.4395784735738324,44.937275150801355,2.042603415945516,True,4.21078721330998e-11,0.3890227200360723,0.5478913335046446,43.69482762365508,2.0807060773169086,True,249.26355290899576,254998862607.37106
NGC6503,31,1.505491687973729e-10,1.3908811862921446,101.74622143254817,3.391540714418272,True,1.2785374272085573e-10,1.1812045643826736,0.597627322412604,80.62920126944707,2.7803172851533473,True,1.2569193704221075e-10,1.1612322532044317,108.13957118070799,3.6046523726902664,True,1.509330401829625e-10,1.39442766544203,0.42157609404399066,89.41113797131463,3.0831426886660216,True,114.95640379771362,9972657831.961649
NGC6674,15,1.796461519898731e-10,1.6596999836564612,396.5949351157964,28.32820965112831,True,6.89879665772996e-11,0.6373603093223568,1.2798731901831404,65.85409326343041,5.06569948180234,True,1.5791384826751067e-10,1.4589213767489477,147.81961832473988,10.55854416605285,True,2.956446976264382e-11,0.2731377735529672,1.439305617295352,162.50469242724216,12.500360955941705,True,243.6597510373444,153354852892.69427
NGC6946,58,1.373151885449427e-10,1.2686161860938299,140.29564616217945,2.461327125652271,True,1.1321550454560213e-10,1.0459660224427532,0.5638601929945145,118.67454655173864,2.1191883312810473,True,6.970262207909296e-11,0.6439628093564977,123.53704711303463,2.1673166160181516,True,5.7564374441572215e-11,0.5318209728492126,0.5590242677785061,112.28310361435724,2.005055421684951,True,159.30878334121152,42370170532.02993
NGC7331,36,1.2863925438729098e-10,1.1884616844796188,146.69298206906038,4.1912280591160105,True,1.6357267344182927e-10,1.5112016618833644,0.4081728975111436,38.250763482180744,1.1250224553582573,True,6.606219456880751e-11,0.6103299293176094,212.06109482044045,6.0588884234411555,True,2.2438917391906972e-10,2.0730681072821455,0.23833742348020576,47.342849874653865,1.3924367610192314,True,238.53191888752548,157161925726.09686
NGC7793,46,1.6619315287478249e-10,1.5354115301375406,45.9965195791563,1.0221448795368067,True,9.37435538828403e-11,0.8660701780910912,0.7362621967220045,37.04001993191937,0.8418186348163492,True,9.371223521950048e-11,0.8657808338192686,29.464951509848433,0.654776700218854,True,8.057614407747237e-11,0.7444202034231172,0.5528127349063922,28.95487732629368,0.6580653937794018,True,104.49126149338726,5342976304.225349
NGC7814,18,3.0892403520142467e-10,2.8540617792013454,19.13496451295936,1.1255861478211389,True,2.30124638408535e-10,2.126056441371062,0.9746393277739014,14.713687141116399,0.9196054463197749,True,2.0846564532833693e-10,1.925955130749911,35.37720633017486,2.0810121370691093,True,2.7083850715555185e-10,2.5022003584298833,0.26648932456633334,32.36714885179254,2.022946803237034,True,214.0,51312151924.62413
PGC51017,6,1.819331283783998e-12,0.01680828711617606,8.419375977711026,1.683875195542205,True,1.0824013602392006e-12,0.010000000000000009,0.6309353786334061,7.007136452227719,1.7517841130569298,True,1.0824020361039484e-12,0.01000000624412324,8.47937765161335,1.6958755303226698,True,1.0824013602392006e-12,0.010000000000000009,0.5867644583113192,7.816761550656362,1.9541903876640905,True,18.442266612782173,212870940.12189332
UGC00128,22,1.226752210471264e-10,1.1333616674319074,633.4940539103741,30.166383519541622,True,4.181810328975955e-11,0.3863456276562529,2.5,43.20353129443941,2.1601765647219704,True,1.178811876644541e-10,1.0890709490461428,592.6265779284832,28.220313234689677,True,4.99592966198647e-11,0.4615598100211571,1.6084548708945634,40.195731057672866,2.0097865528836434,True,131.2889227264093,22545006323.005867
UGC00191,9,1.3049792212867737e-10,1.205633390000902,62.194362384601206,7.774295298075151,True,5.629412762780202e-11,0.520085521837866,1.474738061159175,14.454931783808519,2.0649902548297883,True,1.145968540632352e-10,1.0587279199086599,50.34551991016319,6.293189988770399,True,5.660190703698249e-11,0.5229290087410279,0.979516330542883,14.255797520618884,2.036542502945555,True,80.5,3083023858.4267063
UGC00731,12,1.2912140275493674e-10,1.1929161168681663,182.87313163941988,16.62483014903817,True,8.316965956917933e-11,0.7683809594511197,2.5,58.83754537399413,5.883754537399414,True,1.2434830437166002e-10,1.1488188110201591,188.2465833170799,17.113325756098174,True,7.404394222326318e-11,0.6840710381858743,2.5,59.25880592597542,5.925880592597542,True,73.90926133963822,3214855229.738384
UGC01230,11,9.752302577635747e-11,0.9009876498566657,37.148365384549685,3.7148365384549686,True,2.7696548434882827e-11,0.25588057676463166,2.5,9.246510019537457,1.0273900021708284,True,8.625546995807866e-11,0.7968898887841113,33.45644815504895,3.3456448155048952,True,1.73851855833493e-11,0.16061681204380002,2.5,7.960247049104132,0.8844718943449036,True,103.63227111785534,18460307699.438633
UGC01281,23,1.2643616240713114e-10,1.1681079408398936,7.018197436781937,0.3190089743991789,True,1.642574992952044e-10,1.5175285742333617,0.28504553664758986,3.3856156533536548,0.1612197930168407,True,1.2001544872764284e-10,1.1087887833134342,6.61824948217489,0.30082952191704043,True,1.580962660727141e-10,1.4606066832526563,0.29021534365864193,3.2751953319781744,0.15596168247515116,True,55.18333333333333,482548560.8251756
UGC02259,8,2.684620352185098e-10,2.4802448064106497,75.7743195339461,10.824902790563728,True,6.27713173436959e-11,0.5799264454899066,2.5,16.80588788202678,2.80098131367113,True,2.56257338887073e-10,2.3674890692159027,71.866218070264,10.266602581466286,True,7.77101550775861e-11,0.7179421417247014,1.5073652584807102,17.087368515569757,2.8478947525949594,True,87.59816741433616,2259604009.0654564
UGC02455,8,1.0824021363884207e-12,0.010000007170623113,188.19383669416803,26.884833813452577,True,3.5365394650808904e-11,0.3267308777493915,0.1,17.25147036228465,2.875245060380775,True,1.0824018254808756e-12,0.010000004298236246,188.4328579539145,26.91897970770207,True,1.734756696927876e-11,0.1602692643091757,0.1,17.77608224623799,2.9626803743729986,True,52.63333333333333,2582930881.1093273
UGC02487,17,3.3490066001669116e-10,3.0940524681406676,648.0307714900011,40.50192321812507,True,9.04813133826121e-11,0.8359312608644234,1.765236338989491,74.9580222236533,4.997201481576886,True,2.9700226235936514e-10,2.7439198920974257,297.3562002246824,18.58476251404265,True,1.3806441032114412e-10,1.2755380341598361,0.9454735343164217,54.04847142302285,3.6032314282015236,True,329.66589274385007,316989210973.5979
UGC02885,19,1.8312172490054535e-10,1.6918098186801735,75.53784531774365,4.196546962096869,True,9.995071573964671e-11,0.9234163907329036,0.9291274272637406,46.80261982656268,2.753095283915452,True,1.4334321301230558e-10,1.3243073990652432,55.04141449160183,3.057856360644546,True,1.7632826097611125e-10,1.629046927076519,0.41330169022986063,52.63704517032492,3.096296774724995,True,298.0,343719499737.8734
UGC02916,43,1.4589435074680925e-10,1.3478766389813857,1027.5507935824864,24.465495085297295,True,1.917652693241927e-10,1.7716650807036542,0.1,980.2493287845334,23.908520214256914,True,7.496664306221746e-11,0.6925956102424945,965.36790835488,22.984950198925713,True,9.40047760448394e-11,0.8684835357566929,0.15620727296003953,909.9455107445993,22.19379294499023,True,209.60992435311547,110370258279.7259
UGC02953,115,3.178361047711611e-10,2.936397869094719,4336.342977982247,38.03809629808989,True,1.6131152860852665e-10,1.4903115843542403,0.8194327001736351,551.9435677005049,4.8844563513319015,True,2.3271693109285905e-10,2.1500059002275367,885.1159946852484,7.764175391975863,True,1.0433102628966151e-10,0.9638848408930808,0.7762443215741776,690.5965064464347,6.111473508375528,True,268.7721107443334,151998565414.10092
UGC03205,48,2.1141576119860612e-10,1.9532104168077302,765.8637890085981,16.294974234225492,True,9.056632439348262e-11,0.8367166535477042,1.0523189658922656,248.89343182119626,5.410726778721658,True,1.5991127652724963e-10,1.4773750514495925,363.6324000243591,7.736859574986363,True,4.375704245638889e-11,0.4042589381698396,1.079876087504113,281.73616009044014,6.124699132400872,True,214.9145967154347,83325022657.80421
UGC03546,30,1.6098562360075994e-10,1.4873006401727338,75.50089131246334,2.6034790107745978,True,1.7420443621481933e-10,1.6094255108504476,0.455150787309216,74.56272349862012,2.6629544106650043,True,8.977436905429254e-11,0.8294000021808299,52.758289155631886,1.819251350194203,True,1.4592166923713753e-10,1.3481290267862407,0.3432413433662523,41.62119532885539,1.4864712617448355,True,196.52483413660858,67390471817.593605
UGC03580,47,9.439683227824494e-11,0.87210563240039,1270.724364262435,27.624442701357285,True,1.5676690395946178e-10,1.4483250827107044,0.1,703.0548843996463,15.623441875547696,True,6.012586968941243e-11,0.5554859029013529,1938.8872093413104,42.1497219422024,True,1.1897299911107175e-10,1.0991578861724631,0.1,1419.6073371296493,31.546829713992206,True,120.30814462133965,13554116845.912392
UGC04278,25,2.0175851967094402e-10,1.8639898939738717,52.627051078398246,2.19279379493326,True,1.8056981589126375e-10,1.66823345317452,0.5657907836384143,52.20265629766811,2.2696807085942656,True,1.9353865841103142e-10,1.788048920857429,55.541675373141594,2.3142364738808996,True,1.826058122189724e-10,1.6870434473458014,0.5307651790011171,55.4135979084247,2.4092868655836823,True,85.57834124288458,1868896113.5613837
UGC04305,22,6.344614534569444e-12,0.05861609905190205,51.4244897974784,2.4487852284513525,True,1.0824013602392006e-12,0.010000000000000009,0.7632343975318463,34.32548263879968,1.716274131939984,True,3.1991376603783147e-12,0.029555927938517537,51.54811227804955,2.454672013240455,True,1.0824013602392006e-12,0.010000000000000009,0.7498470929441811,35.50430325933962,1.775215162966981,True,34.46445795600406,1299136122.724822
UGC04325,8,3.399877377807336e-10,3.1410505406755935,76.2942733530362,10.899181907576601,True,6.23241427098382e-11,0.5757951255351823,2.5,30.822928752583415,5.137154792097236,True,3.1830245116640835e-10,2.940706311530011,74.75373735216262,10.67910533602323,True,3.1055247547466144e-11,0.2869106478266366,2.499999999942772,31.39922810959782,5.2332046849329705,True,91.93333333333334,2202929512.870402
UGC04483,8,5.506946322466121e-11,0.5087711938249174,1.9402291542561467,0.2771755934651638,True,6.109441442453929e-11,0.5644340137473409,0.33895512540010597,1.8156977671519658,0.3026162945253276,True,4.38450395290915e-11,0.405071918233752,1.8596168554420338,0.2656595507774334,True,5.2294944976580455e-11,0.48313820452908346,0.32040607494603607,1.5624455827644508,0.26040759712740846,True,23.765118530310204,42269187.84661753
UGC04499,9,9.122780376706724e-11,0.8428278743746851,10.406218794165358,1.3007773492706698,True,7.405779428819282e-11,0.6841990134955743,0.7137358089140167,9.203830570812519,1.3148329386875026,True,7.709030463061118e-11,0.71221551877554,9.336855785352975,1.167106973169122,True,7.243359793331546e-11,0.6691935227918447,0.5408487207257545,9.213163924091798,1.316166274870257,True,73.464584641923,2602695513.649083
UGC05005,11,6.67728513653339e-11,0.6168954864448598,2.2160708648050553,0.22160708648050553,True,8.242204881813431e-11,0.7614739951908401,0.3052455382128103,1.5193578376203747,0.16881753751337497,True,6.10121758367027e-11,0.563674234696265,2.795935493498662,0.2795935493498662,True,8.000878868120218e-11,0.7391785673987056,0.2853718523960176,1.4752301210755543,0.16391445789728382,True,99.50000000000001,9579441864.585066
UGC05253,73,2.2938476452344826e-10,2.1192209558269273,567.1428530139268,7.876984069637873,True,1.4120871639231654e-10,1.3045873885553032,0.8488852591284596,348.58151818465615,4.909598847671213,True,1.3367060787403702e-10,1.2349449361787312,168.40183112888224,2.3389143212344754,True,8.94735131251468e-11,0.8266204793513384,0.7479761075646375,79.99573590164735,1.126700505657005,True,241.1913567263356,110689645389.86935
UGC05414,6,8.123941716147495e-11,0.7505479958332819,4.676620142927796,0.9353240285855591,True,1.5344033681349987e-10,1.4175918697994903,0.135423240549311,0.26596763899077086,0.06649190974769272,True,6.172588895150547e-11,0.5702680282835627,5.7493522539300805,1.149870450786016,True,1.433320765025718e-10,1.3242045120018777,0.13919059176694173,0.28408746808874835,0.07102186702218709,True,56.69307961543574,836215308.1847098
UGC05716,12,1.19776316196738e-10,1.1065795055012557,74.10166859604854,6.736515326913504,True,7.420353583526584e-11,0.6855454784246355,1.6183600847632027,10.69782698581409,1.0697826985814092,True,1.1436311161779941e-10,1.0565684395714943,69.25408643246942,6.2958260393154015,True,7.721107389864571e-11,0.7133312718822051,1.2280944848534552,13.167280592597999,1.3167280592597999,True,73.36242756866255,2532764411.99624
UGC05721,23,4.1789962867622785e-10,3.860856462559104,51.16595270667046,2.3257251230304754,True,2.531090857503427e-10,2.3384032489982105,1.1258133700184043,32.36311797898463,1.5411008561421253,True,3.9477780084192746e-10,3.64724043542116,47.37538561689748,2.1534266189498856,True,3.1418054844731433e-10,2.9026252182266625,0.714769737405597,40.3079519113593,1.9194262814932999,True,78.60000000000001,1070322651.8382167
UGC05750,11,6.180566703346385e-11,0.5710050754168069,6.431459250685368,0.6431459250685367,True,2.0163226754948474e-11,0.18628234863352913,1.6987709865121776,5.082634006364076,0.5647371118182307,True,5.5725071333195365e-11,0.5148281716948387,6.056844046637905,0.6056844046637905,True,1.948182083106059e-11,0.17998703204470576,1.1059170324436451,4.535597495542107,0.5039552772824564,True,76.84833285564154,3498874643.1435857
UGC05764,10,2.7297998682496713e-10,2.521984883358252,77.25335633447963,8.583706259386625,True,1.527609860009445e-10,1.4113155398029607,2.5,36.700613848095415,4.587576731011927,True,2.6565315845462046e-10,2.454294388505885,77.23018526630177,8.581131696255753,True,1.37430476028723e-10,1.2696812945463434,2.5,33.64224824303645,4.205281030379556,True,52.151150464908575,358900221.2272604
UGC05829,11,7.982593008617922e-11,0.7374891885625356,5.04236962296187,0.5042369622961871,True,4.962930021717286e-11,0.45851106659922614,1.3734726369826245,0.4993395637214197,0.05548217374682441,True,7.178734170697819e-11,0.6632229443162739,6.189912604202593,0.6189912604202593,True,2.797764292185239e-11,0.25847752921956435,1.5620752815408034,0.5731943264828727,0.06368825849809696,True,64.96666666666665,1936370766.51596
UGC05918,8,1.0195698892240781e-10,0.9419517811754815,5.4453466515823825,0.7779066645117689,True,2.9711839964747206e-11,0.2744992851651738,2.5,1.4111308013976542,0.23518846689960904,True,9.807241058232644e-11,0.9060632606804323,5.5307793943698815,0.7901113420528402,True,1.557214873170938e-11,0.14386667740576467,2.5,1.2674809633188093,0.21124682721980156,True,42.766666666666666,307027954.3712968
UGC05986,15,3.149434901647313e-10,2.909673820948747,43.7690527715051,3.1263609122503646,True,4.765111897884395e-10,4.402352096851906,0.29985315672855534,38.55169748895792,2.9655151914583016,True,2.88988318080988e-10,2.6698813277278637,48.68317332707694,3.477369523362639,True,4.780874689848082e-10,4.416914894481986,0.2859706990770267,37.49956286045769,2.8845817584967453,True,111.90652298535855,3873064499.159178
UGC06399,9,1.811264884070214e-10,1.6733763930876278,3.0749931318951464,0.3843741414868933,True,1.3147497752358525e-10,1.2146601284252878,0.747442322611189,2.8074087990011147,0.40105839985730213,True,1.6856234148181064e-10,1.5572997935309327,2.8305078004041206,0.3538134750505151,True,1.3259604097993513e-10,1.2250173165953224,0.6450235075245022,2.633715829072737,0.37624511843896247,True,85.76666666666665,2450591554.5642567
UGC06446,17,2.1483834556174502e-10,1.9848307056290833,48.53234608176815,3.033271630110509,True,7.247150468647416e-11,0.6695437325620018,2.5,3.289408435589666,0.21929389570597774,True,2.052758332247735e-10,1.896485358992986,47.055715183503494,2.9409821989689684,True,7.673450250259549e-11,0.7089283635567304,1.6983334737839433,4.158958083147729,0.2772638722098486,True,83.53072586508003,2691362043.636037
UGC06614,13,9.186425524358158e-11,0.8487078695400061,13.232265865132554,1.1026888220943796,True,9.956457271822404e-11,0.9198489245821097,0.3994140040505906,13.035723794622088,1.185065799511099,True,4.8109212716669134e-11,0.4444674081529008,33.998072511004025,2.8331727092503356,True,3.2609452618442184e-11,0.30126950885608483,0.9365237050528412,26.205491196740127,2.3823173815218297,True,202.00789996586164,104080921060.0186
UGC06628,7,7.297098627840582e-12,0.06741583017068638,3.53698084366407,0.589496807277345,True,1.0824013602392006e-12,0.010000000000000009,0.6890718196056204,2.3696653411561055,0.4739330682312211,True,3.6716293468578274e-12,0.03392114498125201,3.548566522276123,0.5914277537126872,True,1.0824013602392006e-12,0.010000000000000009,0.6805033776348314,2.445269204972394,0.4890538409944788,True,42.3,2727983876.074039
UGC06667,9,3.7059489803511235e-10,3.423821436747037,47.59966010925814,5.949957513657267,True,1.5551719917586316e-10,1.4367794137056096,2.5,21.55483471979224,3.079262102827463,True,3.6565530883974483e-10,3.3781859693795906,48.05759686109722,6.007199607637152,True,1.426128114947838e-10,1.3175594260456938,2.5,22.063129599882636,3.151875657126091,True,84.8362391033624,1445896020.173175
UGC06786,45,4.2073504984870925e-10,3.8870521167465193,133.0737775724642,3.0244040357378226,True,2.5222608918177633e-10,2.3302454934649837,0.9056399299272165,92.2575239923533,2.1455238137756583,True,3.1085818762954837e-10,2.871930866391852,283.88269068405896,6.451879333728613,True,5.509307517579035e-10,5.089893379625404,0.23968664118424363,111.8273671369426,2.600636445045177,True,226.4006612018134,50450290303.61476
UGC06787,71,3.770938984046361e-10,3.4838638628586183,710.7606293031846,10.15372327575978,True,5.464207181989749e-10,5.048226455279227,0.13119222718311713,683.3473372325767,9.903584597573575,True,2.6110969222522923e-10,2.412318589174044,1537.8483865439778,21.96926266491397,True,2.2099757774384018e-10,2.041734109563591,0.6493417979273698,1499.2642665998683,21.72846763188215,True,238.24103060133052,69419868549.73396
UGC06818,8,7.049846892733013e-11,0.6513154132747089,29.30459346225871,4.186370494608387,True,2.154847023088941e-10,1.9908022127880012,0.1,11.952560116337796,1.992093352722966,True,6.048960194059611e-11,0.5588463222850028,35.57421822480878,5.082031174972683,True,2.1181895332402165e-10,1.9569353948078172,0.1,11.97632425762259,1.9960540429370983,True,71.23024691358025,1513646913.8871696
UGC06917,11,1.805814810227061e-10,1.6683412240243252,10.813888771816735,1.0813888771816735,True,1.2750098094234788e-10,1.177945498092976,0.732077224195333,9.272735708462088,1.0303039676068986,True,1.5844601218736492e-10,1.4638378886769874,11.555056527640005,1.1555056527640004,True,1.6037803017812666e-10,1.4816872564044519,0.49461768701815184,11.551641513137163,1.283515723681907,True,107.84182141056277,6504645575.35036
UGC06923,6,1.1926442019705402e-10,1.1018502431547,4.14007199294976,0.828014398589952,True,2.1110900181393274e-10,1.9503763536224659,0.21348089671981188,3.2378944425551555,0.8094736106387889,True,7.743820729889237e-11,0.7154296931202979,6.09676210471501,1.219352420943002,True,2.1657167180116917e-10,2.000844416467742,0.1770450415445955,3.309600304449242,0.8274000761123105,True,79.37176730543176,2332307155.661571
UGC06930,10,1.1567814678064391e-10,1.0687176774711389,14.109387319476285,1.5677097021640316,True,4.008476502786447e-11,0.3703318057453858,1.4767639475494259,3.850158619012785,0.4812698273765981,True,9.669311033105524e-11,0.8933202958067887,10.648644954934538,1.1831827727705042,True,2.033931073508477e-11,0.18790913871902368,1.4616812082538593,3.947365557553964,0.4934206946942455,True,108.00000000000001,11401783033.113586
UGC06973,9,1.0550445871420059e-10,0.9747258511471676,582.041992475642,72.75524905945525,True,5.504218513793875e-10,5.085191792975481,0.1,5.968245969335519,0.8526065670479313,True,5.4162942043632804e-11,0.5003961010513083,579.3810753596924,72.42263441996155,True,3.677955472464326e-10,3.397959026632723,0.1,43.1667781510141,6.166682593002014,True,178.46138596871677,31689257501.89627
UGC06983,17,2.044970959939549e-10,1.8892908259904915,36.645650537887136,2.290353158617946,True,8.89098788382041e-11,0.8214132216034533,1.3593840925991314,13.12763765371485,0.87517584358099,True,1.88376472824254e-10,1.740356948393198,32.64900558334523,2.040562848959077,True,5.429879077188605e-11,0.5016511690255689,1.31456015622025,11.898972977506942,0.7932648651671295,True,108.28062904283028,8484523448.341961
UGC07089,12,5.851958433863967e-11,0.5406458868982522,4.335631144715115,0.39414828588319223,True,1.3325723860530403e-10,1.2311259344302334,0.15056994124971584,1.5584686631553366,0.15584686631553366,True,4.023104723888187e-11,0.3716832657156973,7.386457022943568,0.6714960929948698,True,1.290361654767785e-10,1.1921286337654162,0.14656205782548598,1.5802847698813625,0.15802847698813624,True,76.54279157104109,3578595501.401294
UGC07125,13,2.665451597085375e-11,0.2462535335780008,39.4805707373291,3.290047561444092,True,1.5365755001092734e-11,0.1419598641089758,1.0920803491255815,14.053370144105557,1.277579104009596,True,1.7445289712414188e-11,0.16117209709122093,32.826707430002685,2.7355589525002237,True,8.069760379672174e-12,0.07455423354132555,1.0484202359761423,12.99565384611289,1.1814230769193537,True,65.26134621790989,7255603279.878987
UGC07151,11,1.3616050434960867e-10,1.257948385426258,34.385117398709234,3.4385117398709233,True,4.62506733903486e-11,0.4272968890220877,1.2453899311694416,16.253079868239233,1.8058977631376925,True,1.0534824839759416e-10,0.9732826682175757,25.298879489182017,2.529887948918202,True,2.2683367735905088e-11,0.20956521831136923,1.25429557827449,16.254841568135014,1.806093507570557,True,74.25961258516067,2133511580.7623255
UGC07261,7,1.4468154180223705e-10,1.3366718401967261,5.2050236549371025,0.8675039424895171,True,7.017083615249778e-11,0.6482885067419977,1.0811252494145362,2.679059026177803,0.5358118052355606,True,1.2544895266356675e-10,1.1589873892605218,4.147850379881824,0.6913083966469706,True,7.869710736085021e-11,0.727060314701184,0.7176773732576142,2.8646066113022104,0.5729213222604421,True,74.73333333333332,1765535707.138973
UGC07323,10,9.35796792732329e-11,0.8645561869263795,5.587757312876757,0.620861923652973,True,2.0314973798376258e-10,1.8768429664470172,0.19434018235744968,2.1079383617775234,0.2634922952221904,True,6.033138557195938e-11,0.5573846060081332,5.823175877680888,0.6470195419645431,True,1.848333414346267e-10,1.7076229596919614,0.20300586421773534,2.1135236070496433,0.2641904508812054,True,82.63333333333334,3218576744.935603
UGC07399,10,7.069608605198312e-10,6.531411419915438,14.424900396223727,1.602766710691525,True,4.84113638796347e-10,4.472588972812847,0.8571175831408655,11.69957062091883,1.4624463276148538,True,6.90333014376081e-10,6.377791452733618,13.970124938719035,1.5522361043021151,True,5.475400347298246e-10,5.058567504098701,0.6897435454134624,12.375308045701178,1.5469135057126473,True,102.49230515842736,1472046902.8199797
UGC07524,31,1.0267669890741673e-10,0.9486009781503436,68.33367585486162,2.2777891951620544,True,3.874951354844634e-11,0.35799579501528983,1.731803346195538,36.147792480756,1.2464756027846897,True,9.393042383238479e-11,0.8677966166970368,69.80163154377024,2.326721051459008,True,2.167806369976601e-11,0.20027749868103806,1.6071915177743095,35.1349352641549,1.2115494918674103,True,79.6527160284799,3902128296.5870857
UGC07559,7,3.4221308519590676e-11,0.3161609895984251,2.3112201417625005,0.38520335696041674,True,5.344594332282398e-11,0.4937719526794846,0.17580769504740243,1.6297126914273186,0.3259425382854637,True,2.3878947249293084e-11,0.22061083925482208,2.5920951026306938,0.432015850438449,True,4.6560778623017964e-11,0.4301618635505826,0.1902124258903773,1.6758163482310762,0.33516326964621523,True,30.966666666666676,168665391.13173842
UGC07577,9,5.0036931516734e-12,0.04622770568735829,1.3784541330511972,0.17230676663139965,True,1.0432710356442065e-11,0.09638485999441596,0.17717405618599041,0.7991482915026533,0.1141640416432362,True,2.47636160878037e-12,0.022878404441704685,1.420413621946544,0.177551702743318,True,6.341476419267144e-12,0.05858710689226908,0.18148124138732558,0.885923037149728,0.12656043387853258,True,15.933333333333337,55768678.68092319
UGC07603,12,2.408322930731575e-10,2.224981434058213,14.930176132292171,1.3572887392992883,True,3.762975307713565e-10,3.4765064475547094,0.21269084413896233,8.70765471043346,0.8707654710433459,True,2.2860859922670632e-10,2.1120501841958714,17.850028834361673,1.6227298940328794,True,3.7439526181307764e-10,3.4589319227235644,0.20517093387794536,8.65279987816262,0.865279987816262,True,62.83333333333333,462823412.90048665
UGC07608,8,2.482424485991376e-10,2.29344176493162,2.5215386697410715,0.36021980996301023,True,2.669982080873271e-10,2.4667209216027155,0.39669437287379056,2.4932182950881705,0.4155363825146951,True,2.4230385781575805e-10,2.238576804469383,2.5258901035451577,0.36084144336359397,True,2.5983628955140607e-10,2.4005539820643325,0.40501436870437857,2.5016810891629135,0.41694684819381894,True,65.56666666666666,569802903.654731
UGC07690,7,1.1801811577214263e-10,1.0903359891016935,10.994158291214088,1.832359715202348,True,4.81573849144572e-11,0.44491245746231245,1.1212645427165133,2.728323790547893,0.5456647581095786,True,8.580356785505722e-11,0.7927148930789916,4.194709726179238,0.6991182876965397,True,5.540566289985987e-11,0.5118772475268858,0.7027625391979544,2.4971520533226905,0.4994304106645381,True,56.9,887817538.7594098
UGC07866,7,4.6759893425164054e-11,0.4320014288861444,0.3179438488148175,0.052990641469136256,True,3.362940954862365e-11,0.3106926024297669,0.7925448510130634,0.1862063976873683,0.03724127953747366,True,3.7596433116748886e-11,0.34734281106631704,0.321214665091262,0.05353577751521033,True,2.6385466800080265e-11,0.24376786439227446,0.6622729374341074,0.23004409705266127,0.04600881941053225,True,30.633333333333333,148465071.6693527
UGC08286,17,2.5734374037904246e-10,2.3775260253014845,125.90163901123967,7.868852438202479,True,7.985025264729051e-11,0.7377138978247811,2.128733568787331,28.210175076362034,1.8806783384241357,True,2.4642836803211936e-10,2.2766819877024287,116.264398458634,7.266524903664625,True,1.0910835592297549e-10,1.0080212380633342,1.2489190554306926,26.76245737022311,1.7841638246815408,True,83.5401582552555,1738331300.4537592
UGC08490,30,2.3210820442169346e-10,2.144382046696615,61.58576909420064,2.1236472101448496,True,1.1372449978504163e-10,1.050668485485917,1.488925560707417,8.27215953750236,0.29543426919651283,True,2.174287142771333e-10,2.0087623894807725,42.72329605681697,1.4732171054074816,True,1.4193323911490424e-10,1.3112810490513283,0.9236023935587513,10.46790816635974,0.3738538630842764,True,78.0875,1637094379.722324
UGC08550,11,1.6289069417633037e-10,1.5049010483535719,25.64076308105394,2.564076308105394,True,9.870732911297737e-11,0.9119290933925291,1.1554347935996738,8.337295482483595,0.9263661647203995,True,1.5474911867112418e-10,1.429683335181011,23.26743551375087,2.326743551375087,True,1.1119933171794513e-10,1.0273391719811884,0.8360190737466724,11.453118021928908,1.272568669103212,True,57.5139990880073,627004642.9053
UGC08699,41,2.689506849443556e-10,2.4847593030086386,212.3442246986706,5.308605617466765,True,1.3160532776614388e-10,1.2158643974455137,0.9805110045901451,33.54329815436345,0.8600845680606012,True,1.751985065305063e-10,1.6186094453150837,102.40895597850809,2.5602238994627022,True,3.11107687272372e-10,2.8742359230186145,0.2513995354925932,47.00746022255169,1.2053194928859408,True,180.66638054628567,35802000588.38494
UGC08837,8,2.731435085554559e-11,0.2523495614372602,20.626093821718495,2.9465848316740706,True,5.957235918157282e-11,0.5503721758849964,0.14082113443756109,5.321523427352233,0.8869205712253722,True,1.5973763490484698e-11,0.14757708256163554,16.716548018761276,2.388078288394468,True,5.201061883978866e-11,0.48051139577554525,0.14820415825273706,5.308260465372995,0.8847100775621658,True,46.06711218547028,655352189.4047714
UGC09037,22,6.159562882132894e-11,0.5690645917861461,115.63183418627324,5.506277818393964,True,1.4638595826035358e-10,1.3524184617432833,0.19416268803312015,31.746818071028184,1.5873409035514092,True,3.052294886135148e-11,0.28199289083123674,115.60797910589487,5.50514186218547,True,1.536215723347661e-10,1.4192662535163232,0.14287767327430015,36.3782949135724,1.8189147456786199,True,153.72686142642988,56325971412.50324
