N,H,q,p,F,V,rho_m,rho_r,constraint_signed,constraint_abs,constraint_rel
-51.84,1.0657415151768074e+43,-7.297393143583338e-19,-8.811291757054303e-19,1.0,2.0997,3.13126868701159e+67,3.407414931514071e+86,5.521397077432451e+70,5.521397077432451e+70,1.6204064337356881e-16
-51.82,1.0239531926480655e+43,-7.469646567757755e-19,-8.697784003188892e-19,1.0,2.0997,2.9489177945504266e+67,3.145440422202499e+86,0.0,0.0,0.0
-51.8,9.838034136825595e+42,-7.642760523258169e-19,-8.228059889184787e-19,1.0,2.0997,2.7771861913629886e+67,2.903607470320372e+86,-5.521397077432451e+70,5.521397077432451e+70,-1.901564565413948e-16
-51.78,9.45227930068215e+42,-7.801528926775988e-19,-8.222201812505085e-19,1.0,2.0997,2.6154554581856493e+67,2.6803675193431266e+86,5.521397077432451e+70,5.521397077432451e+70,2.0599403020618493e-16
-51.76,9.081650128013459e+42,-7.973020471829976e-19,-8.077649144803526e-19,1.0,2.0997,2.46314318968858e+67,2.4742910714294063e+86,-2.7606985387162255e+70,2.7606985387162255e+70,-1.1157533447030387e-16
-51.74,8.725553533071744e+42,-8.121691440888898e-19,-7.645753140388735e-19,1.0,2.0997,2.319700897188279e+67,2.284058533755024e+86,0.0,0.0,0.0
-51.72,8.383419685333521e+42,-8.288941346606068e-19,-8.070545090341148e-19,1.0,2.0997,2.184612033495478e+67,2.108451768613128e+86,2.7606985387162255e+70,2.7606985387162255e+70,1.309348679354484e-16
-51.7,8.054701097650204e+42,-8.457256155959404e-19,-8.38652384706418e-19,1.0,2.0997,2.0573901327874596e+67,1.946346293174622e+86,2.7606985387162255e+70,2.7606985387162255e+70,1.418400491421976e-16
-51.68,7.738871750150893e+42,-8.6083444199778195e-19,-7.900510892033572e-19,1.0,2.0997,1.937577058805358e+67,1.7967040789585065e+86,0.0,0.0,0.0
-51.66,7.435426248499188e+42,-8.758493936354318e-19,-7.455610484922569e-19,1.0,2.0997,1.8247413550693643e+67,1.6585669049061215e+86,-2.7606985387162255e+70,2.7606985387162255e+70,-1.6645083961038564e-16
-51.64,7.143879015154055e+42,-8.90346576598117e-19,-6.733668266222683e-19,1.0,2.0997,1.7184766911688348e+67,1.531050221494754e+86,2.7606985387162255e+70,2.7606985387162255e+70,1.803140419535666e-16
-51.62,6.863763512341872e+42,-9.042799938850018e-19,-6.714118420180012e-19,1.0,2.0997,1.618400399533971e+67,1.413337486600669e+86,0.0,0.0,0.0
-51.6,6.59463149549718e+42,-9.167579197093909e-19,-6.535372463385467e-19,1.0,2.0997,1.5241520974197115e+67,1.304674936842101e+86,2.7606985387162255e+70,2.7606985387162255e+70,2.1160048842498303e-16
-51.58,6.336052295974942e+42,-9.301040304652665e-19,-6.688706473630771e-19,1.0,2.0997,1.435392389137926e+67,1.2043667609198802e+86,-2.7606985387162255e+70,2.7606985387162255e+70,-2.292240726244918e-16
-51.56,6.087612131889603e+42,-9.44203572747552e-19,-6.540254170627086e-19,1.0,2.0997,1.351801643866856e+67,1.1117706440498844e+86,0.0,0.0,0.0
-51.54,5.848913445975054e+42,-9.561153945040062e-19,-5.777296680737626e-19,1.0,2.0997,1.2730788446346877e+67,1.0262936549552335e+86,-1.3803492693581128e+70,1.3803492693581128e+70,-1.3449847055892819e-16
-51.519999999999996,5.619574269408819e+42,-9.67517351613996e-19,-5.265500468171211e-19,1.0,2.0997,1.198940504333358e+67,9.473884490820499e+85,0.0,0.0,0.0
-51.5,5.3992276105801684e+42,-9.7659216348471e-19,-5.164795961428495e-19,1.0,2.0997,1.1291196448587662e+67,8.74549763725537e+85,0.0,0.0,0.0
-51.480000000000004,5.187520867825099e+42,-9.874197820894141e-19,-4.967399890243398e-19,1.0,2.0997,1.0633648357012262e+67,8.073111826236261e+85,0.0,0.0,0.0
-51.46,4.984115265188619e+42,-9.963559701595577e-19,-4.886469515604793e-19,1.0,2.0997,1.0014392885240544e+67,7.452421493005866e+85,-1.3803492693581128e+70,1.3803492693581128e+70,-1.8522157806742108e-16
-51.44,4.7886853103110765e+42,-1.0066854485490168e-18,-5.073147371308741e-19,1.0,2.0997,9.431200044697956e+66,6.879452100356727e+85,0.0,0.0,0.0
-51.42,4.6009182735707844e+42,-1.0171117734843568e-18,-4.86938457734445e-19,1.0,2.0997,8.881969711234697e+66,6.35053468802327e+85,0.0,0.0,0.0
-51.4,4.4205136876497216e+42,-1.0255580258167166e-18,-4.175406579557925e-19,1.0,2.0997,8.36472406241035e+66,5.862282378809562e+85,0.0,0.0,0.0
-51.379999999999995,4.2471828667221175e+42,-1.0324220673702228e-18,-3.2505562803012755e-19,1.0,2.0997,7.877600455196808e+66,5.411568691013371e+85,-6.901746346790564e+69,6.901746346790564e+69,-1.275368888553855e-16
-51.36,4.080648444495332e+42,-1.0408406708217477e-18,-4.3145732930071637e-19,1.0,2.0997,7.41884471845147e+66,4.995507518268652e+85,-6.901746346790564e+69,6.901746346790564e+69,-1.3815906234853548e-16
-51.34,3.920643930364501e+42,-1.050314149303525e-18,-5.176016297352185e-19,1.0,2.0997,6.986804836006597e+66,4.6114346486112014e+85,-6.901746346790564e+69,6.901746346790564e+69,-1.4966592552426438e-16
-51.32,3.766913282970846e+42,-1.0610885423794641e-18,-5.454644245580097e-19,1.0,2.0997,6.579924997625911e+66,4.256890704426659e+85,6.901746346790564e+69,6.901746346790564e+69,1.6213116159204109e-16
-51.3,3.619210500480973e+42,-1.0719568133115252e-18,-5.222697632942579e-19,1.0,2.0997,6.196739996408316e+66,3.92960539403752e+85,6.901746346790564e+69,6.901746346790564e+69,1.7563459061977929e-16
-51.28,3.4772992269313405e+42,-1.0832303704671378e-18,-6.106513822972979e-19,1.0,2.0997,5.835869952460489e+66,3.627482974085189e+85,0.0,0.0,0.0
-51.26,3.340952374008149e+42,-1.0976131148702306e-18,-7.072333916092965e-19,1.0,2.0997,5.496015343837271e+66,3.348588829617206e+85,6.901746346790564e+69,6.901746346790564e+69,2.061091014145065e-16
-51.24,3.209951757657938e+42,-1.111177932786742e-18,-6.899969742822192e-19,1.0,2.0997,5.17595232686077e+66,3.091137085947385e+85,6.901746346790564e+69,6.901746346790564e+69,2.232753240924378e-16
-51.22,3.084087748946165e+42,-1.1273314406167599e-18,-7.732750508718034e-19,1.0,2.0997,4.874528328960329e+66,2.8534791729599465e+85,0.0,0.0,0.0
-51.2,2.9631589386065604e+42,-1.145998242062471e-18,-9.52661479981688e-19,1.0,2.0997,4.590657898166652e+66,2.6340932686331873e+85,0.0,0.0,0.0
-51.18,2.8469718147429727e+42,-1.1662151670767326e-18,-1.0371361629743358e-18,1.0,2.0997,4.323318794311631e+66,2.4315745541822682e+85,0.0,0.0,0.0
-51.16,2.7353404531693554e+42,-1.1864081915902978e-18,-1.0885470842700032e-18,1.0,2.0997,4.0715483078609014e+66,2.24462621842342e+85,3.450873173395282e+69,3.450873173395282e+69,1.537393239494059e-16
-51.14,2.6280862198912673e+42,-1.2084118232771336e-18,-1.084832440709725e-18,1.0,2.0997,3.834439793118459e+66,2.0720511537547113e+85,-3.450873173395282e+69,3.450873173395282e+69,-1.6654382142747982e-16
-51.12,2.525037485253264e+42,-1.2293409717925936e-18,-1.0024932949204076e-18,1.0,2.0997,3.6111394033229774e+66,1.9127442905802383e+85,0.0,0.0,0.0
-51.1,2.4260293492950953e+42,-1.2472246891476433e-18,-8.477480379914931e-19,1.0,2.0997,3.400843015878255e+66,1.7656855210923554e+85,-3.450873173395282e+69,3.450873173395282e+69,-1.954409849416657e-16
-51.08,2.330903377876296e+42,-1.2636037273648655e-18,-8.395068748350771e-19,1.0,2.0997,3.2027933366418275e+66,1.629933167098538e+85,0.0,0.0,0.0
-51.06,2.2395073491480398e+42,-1.2828037952193625e-18,-9.348803743111681e-19,1.0,2.0997,3.0162771728492234e+66,1.504617950066424e+85,-1.725436586697641e+69,1.725436586697641e+69,-1.146760602331953e-16
-51.04,2.151695009965438e+42,-1.3008512079317838e-18,-9.590555184625728e-19,1.0,2.0997,2.8406228648491587e+66,1.3889374247730496e+85,3.450873173395282e+69,3.450873173395282e+69,2.4845418604507317e-16
-51.019999999999996,2.0673258418515326e+42,-1.3220622079025736e-18,-1.0438277756667161e-18,1.0,2.0997,2.6751978674034144e+66,1.2821508409161443e+85,-1.725436586697641e+69,1.725436586697641e+69,-1.345736033261697e-16
-51.0,1.9862648361376542e+42,-1.3431652511169963e-18,-1.1046240715780062e-18,1.0,2.0997,2.5194064718407475e+66,1.1835743997830827e+85,-1.725436586697641e+69,1.725436586697641e+69,-1.457818441336571e-16
-50.980000000000004,1.9083822779206933e+42,-1.3659379389899087e-18,-1.0943358910458963e-18,1.0,2.0997,2.3726876608622337e+66,1.0925768756045321e+85,1.725436586697641e+69,1.725436586697641e+69,1.579235864517947e-16
-50.96,1.8335535384916442e+42,-1.3852516961870153e-18,-9.266947501515587e-19,1.0,2.0997,2.2345130882730185e+66,1.0085755735545688e+85,0.0,0.0,0.0
-50.94,1.7616588759031334e+42,-1.401691103612931e-18,-7.741531770806777e-19,1.0,2.0997,2.1043851763653337e+66,9.310325985144876e+84,-1.725436586697641e+69,1.725436586697641e+69,-1.8532504548720072e-16
-50.92,1.6925832433566972e+42,-1.4162096852921756e-18,-6.977612669956004e-19,1.0,2.0997,1.9818353241013012e+66,8.59451410707563e+84,0.0,0.0,0.0
-50.9,1.6262161051032914e+42,-1.4279183728840045e-18,-6.245402962585189e-19,1.0,2.0997,1.866422219643046e+66,7.933736461491956e+84,1.725436586697641e+69,1.725436586697641e+69,2.1748095554628099e-16
-50.879999999999995,1.562451259562657e+42,-1.4414602694199782e-18,-5.710703816183887e-19,1.0,2.0997,1.7577302511534073e+66,7.3237618155268e+84,0.0,0.0,0.0
-50.86,1.501186669378058e+42,-1.4494929698176758e-18,-4.788651685838788e-19,1.0,2.0997,1.6553680101444091e+66,6.760684248955161e+84,-1.725436586697641e+69,1.725436586697641e+69,-2.552162655672465e-16
-50.84,1.4423242981346998e+42,-1.4586633950273888e-18,-3.8566097237760555e-19,1.0,2.0997,1.5589668819839763e+66,6.240898142969265e+84,-1.725436586697641e+69,1.725436586697641e+69,-2.7647247994929156e-16
-50.82,1.385769953480598e+42,-1.467239240537359e-18,-4.2586403820041435e-19,1.0,2.0997,1.4681797184849265e+66,5.761075091908856e+84,0.0,0.0,0.0
-50.8,1.3314331363987563e+42,-1.475988411336562e-18,-4.890288434830982e-19,1.0,2.0997,1.382679587796768e+66,5.318142590101888e+84,0.0,0.0,0.0
-50.78,1.2792268963893899e+42,-1.4859693853103047e-18,-5.021883102250587e-19,1.0,2.0997,1.3021585970979186e+66,4.909264357338093e+84,-8.627182933488205e+68,8.627182933488205e+68,-1.7573270261139584e-16
-50.76,1.2290676923305214e+42,-1.4977731373454594e-18,-5.405284533412558e-19,1.0,2.0997,1.226326783848638e+66,4.531822176992019e+84,0.0,0.0,0.0
-50.74,1.1808752587944912e+42,-1.5092452874339441e-18,-6.253734003151595e-19,1.0,2.0997,1.1549110716130818e+66,4.183399130498869e+84,0.0,0.0,0.0
-50.72,1.1345724776060066e+42,-1.5210146118582485e-18,-5.995236967090049e-19,1.0,2.0997,1.0876542866889763e+66,3.861764120823097e+84,0.0,0.0,0.0
-50.7,1.0900852544367456e+42,-1.5313526756216022e-18,-4.61960047028956e-19,1.0,2.0997,1.0243142320045793e+66,3.5648575858212725e+84,8.627182933488205e+68,8.627182933488205e+68,2.420063838679455e-16
-50.68,1.0473424002384918e+42,-1.541101885057888e-18,-4.75021724283774e-19,1.0,2.0997,9.64662814947471e+65,3.290778310011975e+84,0.0,0.0,0.0
-50.66,1.0062755173255822e+42,-1.5495668562959884e-18,-4.721367064490779e-19,1.0,2.0997,9.084852259850713e+65,3.0377712503066044e+84,0.0,0.0,0.0
-50.64,9.668188899239677e+41,-1.5590034352833768e-18,-4.521796528427694e-19,1.0,2.0997,8.555791651180338e+65,2.8042162977414397e+84,0.0,0.0,0.0
-50.62,9.289093790119148e+41,-1.5685163571275528e-18,-4.2658509011917727e-19,1.0,2.0997,8.0575411338176125e+65,2.588617903248904e+84,-4.3135914667441024e+68,4.3135914667441024e+68,-1.666368551855502e-16
-50.6,8.924863212841975e+41,-1.5766457649274225e-18,-4.864364539527583e-19,1.0,2.0997,7.588306467725842e+65,2.3895955010381995e+84,-4.3135914667441024e+68,4.3135914667441024e+68,-1.8051555022052857e-16
-50.58,8.57491432077759e+41,-1.587989918506317e-18,-5.56742106187835e-19,1.0,2.0997,7.146397901272149e+65,2.205874668260298e+84,0.0,0.0,0.0
-50.56,8.238687121039191e+41,-1.6006087971093952e-18,-5.816422630003645e-19,1.0,2.0997,6.730224086299003e+65,2.0362789643513108e+84,0.0,0.0,0.0
-50.54,7.915643578374663e+41,-1.6095956062907755e-18,-5.056209477482296e-19,1.0,2.0997,6.338286347550843e+65,1.8797223977959211e+84,0.0,0.0,0.0
-50.519999999999996,7.605266754196234e+41,-1.6202358028005428e-18,-4.891619708747236e-19,1.0,2.0997,5.969173285824617e+65,1.7352024720744753e+84,2.1567957333720512e+68,2.1567957333720512e+68,1.242964880515385e-16
-50.5,7.307059979368068e+41,-1.63068557119493e-18,-5.6613913069493265e-19,1.0,2.0997,5.621555695408165e+65,1.6017937662624738e+84,4.3135914667441024e+68,4.3135914667441024e+68,2.6929755612728894e-16
-50.480000000000004,7.020546059429488e+41,-1.6423794423410883e-18,-5.268431566989306e-19,1.0,2.0997,5.294181777503936e+65,1.478642009177127e+84,4.3135914667441024e+68,4.3135914667441024e+68,2.917265599091588e-16
-50.46,6.745266510982267e+41,-1.6532304506561833e-18,-5.648501081816986e-19,1.0,2.0997,4.985872632401212e+65,1.3649586091253668e+84,0.0,0.0,0.0
-50.44,6.4807808280195605e+41,-1.6651164693547872e-18,-6.161544505061927e-19,1.0,2.0997,4.6955180141637865e+65,1.260015604224777e+84,0.0,0.0,0.0
-50.42,6.226665777022092e+41,-1.6784788131402683e-18,-6.214288406520489e-19,1.0,2.0997,4.422072332545386e+65,1.163141000962144e+84,-2.1567957333720512e+68,2.1567957333720512e+68,-1.8542857070535396e-16
-50.4,5.9825147196939825e+41,-1.6898833925823296e-18,-6.076764860159273e-19,1.0,2.0997,4.1645508877354066e+65,1.0737144711406553e+84,-2.1567957333720512e+68,2.1567957333720512e+68,-2.0087237262256415e-16
-50.379999999999995,5.747936962255264e+41,-1.7018049150087508e-18,-6.228563258524892e-19,1.0,2.0997,3.9220263243759956e+65,9.911633796618083e+83,-2.1567957333720512e+68,2.1567957333720512e+68,-2.1760244351521185e-16
-50.36,5.522557130248187e+41,-1.7145965800889388e-18,-5.985179204702544e-19,1.0,2.0997,3.693625292081096e+65,9.149591177056529e+83,0.0,0.0,0.0
-50.34,5.306014567857862e+41,-1.7256216697221665e-18,-5.024275638821123e-19,1.0,2.0997,3.4785253004318294e+65,8.446137178295957e+83,-2.1567957333720512e+68,2.1567957333720512e+68,-2.553588330194743e-16
-50.32,5.097962760786179e+41,-1.7336790424677131e-18,-3.978331632552389e-19,1.0,2.0997,3.275951757122183e+65,7.796767293108794e+83,0.0,0.0,0.0
-50.3,4.898068781755153e+41,-1.7412407362381672e-18,-3.055448092031436e-19,1.0,2.0997,3.085175178590578e+65,7.197323337241322e+83,1.0783978666860256e+68,1.0783978666860256e+68,1.4983318327607148e-16
-50.28,4.706012757752074e+41,-1.744556064283227e-18,-2.0469094084073756e-19,1.0,2.0997,2.9055085630911324e+65,6.643966822837583e+83,1.0783978666860256e+68,1.0783978666860256e+68,1.6231234975153755e-16
-50.26,4.521487358164264e+41,-1.74773301892605e-18,-1.1948751720800808e-19,1.0,2.0997,2.736304916744555e+65,6.133154379011776e+83,0.0,0.0,0.0
-50.24,4.344197302984997e+41,-1.749887586455255e-18,-5.78451808177174e-20,1.0,2.0997,2.576954923662216e+65,5.661615062178637e+83,-1.0783978666860256e+68,1.0783978666860256e+68,-1.9047530692965356e-16
-50.22,4.173858890301965e+41,-1.7504887696402443e-18,-6.41871023809209e-20,1.0,2.0997,2.426884751750375e+65,5.226329410845825e+83,1.0783978666860256e+68,1.0783978666860256e+68,2.0633943670831465e-16
-50.2,4.0101995423141946e+41,-1.7520627744609552e-18,-8.991423198487093e-20,1.0,2.0997,2.2855539862949765e+65,4.824510110753093e+83,-5.391989333430128e+67,5.391989333430128e+67,-1.1176242166872468e-16
-50.18,3.852957369148934e+41,-1.7551024534123836e-18,-1.5659594360865955e-19,1.0,2.0997,2.152453683884643e+65,4.453584146543723e+83,-1.0783978666860256e+68,1.0783978666860256e+68,-2.4214157209153304e-16
-50.16,3.701880749782392e+41,-1.7587816879305842e-18,-1.7163285492209884e-19,1.0,2.0997,2.027104539665314e+65,4.1111763256828336e+83,-1.0783978666860256e+68,1.0783978666860256e+68,-2.623088335932447e-16
-50.14,3.5567279293922344e+41,-1.759213192371881e-18,-5.474553480008058e-20,1.0,2.0997,1.909055161324468e+65,3.7950940691156314e+83,0.0,0.0,0.0
-50.12,3.4172666324981474e+41,-1.758031551898718e-18,1.7624969033928634e-19,1.0,2.0997,1.797880443591285e+65,3.5033133712755683e+83,0.0,0.0,0.0
-50.1,3.2832736912718695e+41,-1.751579394877381e-18,3.0305055402848245e-19,1.0,2.0997,1.693180037399033e+65,3.2339658395394024e+83,0.0,0.0,0.0
-50.08,3.154534688420658e+41,-1.745311930767252e-18,3.0223290516740087e-19,1.0,2.0997,1.5945769081952574e+65,2.985326730134765e+83,0.0,0.0,0.0
-50.06,3.0308436140742565e+41,-1.741081005672196e-18,2.331448636298153e-19,1.0,2.0997,1.5017159782107165e+65,2.7558039038924104e+83,0.0,0.0,0.0
-50.04,2.912002536124787e+41,-1.7370275711904078e-18,2.064726541115369e-19,1.0,2.0997,1.414262847795626e+65,2.5439276311191573e+83,0.0,0.0,0.0
-50.019999999999996,2.797821283493459e+41,-1.7324809721394376e-18,1.953029366376478e-19,1.0,2.0997,1.331902591219776e+65,2.3483411803106964e+83,-5.391989333430128e+67,5.391989333430128e+67,-2.2960843077822034e-16
-50.0,2.6881171418161353e+41,-1.7292799323444386e-18,1.291486255242183e-19,1.0,2.0997,1.2543386225997417e+65,2.1677921304377246e+83,0.0,0.0,0.0
-49.980000000000004,2.5827145610612914e+41,-1.7284831670602462e-18,2.82033527330095e-20,1.0,2.0997,1.181291627869352e+65,2.0011243511754056e+83,0.0,0.0,0.0
-49.96,2.481444874612601e+41,-1.7258224046408564e-18,1.5578457492809413e-19,1.0,2.0997,1.1124985589473559e+65,1.8472705997223443e+83,2.695994666715064e+67,2.695994666715064e+67,1.4594476126671899e-16
-49.94,2.384146029366433e+41,-1.7219349749433607e-18,2.4234514366799194e-19,1.0,2.0997,1.0477116864802028e+65,1.7052456868031187e+83,0.0,0.0,0.0
-49.92,2.290662326412232e+41,-1.7170446780173186e-18,2.8094551556718357e-19,1.0,2.0997,9.866977077487926e+64,1.5741401680932893e+83,2.695994666715064e+67,2.695994666715064e+67,1.7126776391079865e-16
-49.9,2.2008441718809504e+41,-1.7103414355815376e-18,3.056523957264015e-19,1.0,2.0997,9.292369065266869e+64,1.453114520670704e+83,0.0,0.0,0.0
-49.879999999999995,2.1145478375631445e+41,-1.7039233882987754e-18,3.001602238376557e-19,1.0,2.0997,8.751223618643735e+64,1.341393767202891e+83,2.695994666715064e+67,2.695994666715064e+67,2.0098458279978603e-16
-49.86,2.0316352309130675e+41,-1.7000424542573117e-18,2.0377661147855852e-19,1.0,2.0997,8.241592029503459e+64,1.238262513446158e+83,0.0,0.0,0.0
-49.84,1.951973674071082e+41,-1.6952894990882625e-18,2.0193023773290576e-19,1.0,2.0997,7.76163907365719e+64,1.143060367279968e+83,-1.347997333357532e+67,1.347997333357532e+67,-1.1792879640864752e-16
-49.82,1.875435691550843e+41,-1.6908280255721235e-18,2.232716107718183e-19,1.0,2.0997,7.309636402052026e+64,1.0551777099428368e+83,-1.347997333357532e+67,1.347997333357532e+67,-1.2775074005596255e-16
-49.8,1.8018988062513727e+41,-1.6878854645752897e-18,1.874432533096534e-19,1.0,2.0997,6.883956316848763e+64,9.740517923910367e+82,-1.347997333357532e+67,1.347997333357532e+67,-1.3839072458853127e-16
-49.78,1.7312453434675107e+41,-1.683653031903709e-18,1.913187855975904e-19,1.0,2.0997,6.483065909951586e+64,8.991631317833819e+82,-1.347997333357532e+67,1.347997333357532e+67,-1.4991688223292046e-16
-49.76,1.6633622425852106e+41,-1.6798385847320377e-18,1.9969419571951933e-19,1.0,2.0997,6.105521542881485e+64,8.300321850174302e+82,1.347997333357532e+67,1.347997333357532e+67,1.624030197490745e-16
-49.74,1.5981408761606077e+41,-1.6756507474136731e-18,1.8755247836929112e-19,1.0,2.0997,5.749963648120352e+64,7.662162780166185e+82,0.0,0.0,0.0
-49.72,1.5354768760927431e+41,-1.6730162803417018e-18,1.8916965275750025e-19,1.0,2.0997,5.415111833198434e+64,7.073067711046588e+82,0.0,0.0,0.0
-49.7,1.4752699666125196e+41,-1.6674669373366858e-18,2.648652659398291e-19,1.0,2.0997,5.0997602698988037e+64,6.529264423166714e+82,0.0,0.0,0.0
-49.68,1.4174238038199005e+41,-1.6623434251241605e-18,2.384115310540799e-19,1.0,2.0997,4.802773351972581e+64,6.027270718905828e+82,-6.73998666678766e+66,6.73998666678766e+66,-1.1182485375422487e-16
-49.66,1.3618458215132663e+41,-1.6579044404295356e-18,2.173517444622456e-19,1.0,2.0997,4.5230816057313065e+64,5.5638721247194296e+82,0.0,0.0,0.0
-49.64,1.3084470830636763e+41,-1.652086133251075e-18,2.768843636153373e-19,1.0,2.0997,4.25967783878515e+64,5.1361013075335295e+82,0.0,0.0,0.0
-49.62,1.257142139097235e+41,-1.647322748525259e-18,2.626569272210933e-19,1.0,2.0997,4.011613513062535e+64,4.7412190736819156e+82,0.0,0.0,0.0
-49.6,1.207848890757994e+41,-1.643246153671782e-18,1.3320362986932618e-19,1.0,2.0997,3.777995329049706e+64,4.37669682871595e+82,0.0,0.0,0.0
-49.58,1.1604884583321216e+41,-1.6400524562764082e-18,1.8264525503812039e-19,1.0,2.0997,3.5579820089459583e+64,4.040200385766192e+82,6.73998666678766e+66,6.73998666678766e+66,1.6682307864067673e-16
-49.56,1.114985055023672e+41,-1.6336575034118224e-18,3.069138180123177e-19,1.0,2.0997,3.350781267156131e+64,3.729575018778423e+82,0.0,0.0,0.0
