galaxy,n_points,D_Mpc,R_last,Mbar_proxy,Sigma_bar_proxy,gdag_fixed_si,gdag_fixed_kpc,chi2_fixed,chi2_red_fixed,sigma_lo_fixed_si,sigma_hi_fixed_si,gdag_free_si,gdag_free_kpc,ml_disk_best,chi2_free,chi2_red_free,chi2_red_base_cH0,chi2_red_base_cH0_2pi,ml_mond,chi2_red_mond,ml_lcdm,rho_s,r_s_kpc,chi2_red_lcdm,ratio_cH0,ratio_cH0_2pi,ratio_a0,flag_ml_edge,flag_bad_fit,flag_low_points,flag_bulge_sensitive,flag_low_quality
NGC2366,26,3.27,6.06,1091655335.9637842,9462162.907301025,4.5405384906828896e-11,1401.0637828598842,50.06085931447775,2.0858691381032397,1.923299061940661e-12,2.0083704013159826e-12,6.189935949198034e-11,1910.014658930786,0.19080035556600064,30.64296438953502,1.2767901828972925,236.15602684945895,15.717274610888943,0.10000546443110717,7.130765310143172,0.1,1277709.017506789,18.066486091831557,2.2902372873395307,0.06676351043493678,0.41948750782052574,0.3783782075569075,False,False,False,False,False
UGC06786,45,29.3,34.05,48789814168.629425,13395072.19877888,2.9481924279877377e-10,9097.171280964365,90.14548425540173,2.096406610590738,2.5410401966393166e-12,2.563131769748581e-12,4.0781466039986835e-10,12583.84554999389,0.33121422779482573,65.50482872696067,1.523368109929318,148.63216216397018,117.58355013129872,1.0328203617464882,9.824953291153257,0.3323478981501518,24867263.478798952,12.23623798331525,0.7922853362547579,0.43349852959964175,2.7237515918644237,2.4568270233231146,False,False,False,True,False
UGC06983,17,18.0,15.68,8774596955.528017,11360179.34512459,1.6419794106474245e-10,5066.619056705165,31.598303171542536,2.1065535447695023,6.9551606416378115e-12,7.262801217700374e-12,7.481541163441108e-11,2308.562384303507,1.0829751769620106,13.636321708915796,0.9090881139277197,62.23968076539509,5.02490462785608,0.7460183824001929,1.1728541062330458,0.12802962463771764,21585621.952906273,6.488833375549397,0.6177716318525033,0.24143460019479618,1.516978332588721,1.3683161755395203,False,False,False,False,False
NGC2683,11,9.81,34.62,44008534749.390236,11687803.71189737,1.0762906902000188e-10,3321.0860539180685,19.33844465611078,2.148716072901198,6.32805463593837e-12,6.723354482824654e-12,5.7335813543791726e-11,1769.1983446864724,0.6748401610097466,9.77502276344594,1.0861136403828822,124.87477099417228,1.9344344393699102,0.5043206003059209,2.346811671465938,0.44624034931391,57318005.07847426,5.661522392567537,0.9428129517660064,0.1582564378071974,0.9943545247967626,0.8969089085000157,False,False,False,False,False
NGC4100,24,18.0,22.76,37337943493.35374,22943306.450796723,1.3995246720155393e-10,4318.481905182409,50.80744108590072,2.3094291402682146,3.5876409413204496e-12,3.682028679543193e-12,7.303268700737612e-11,2253.5532501473635,0.7112765054317053,30.93252032751179,1.4060236512505357,156.95002164095027,4.401380830244911,0.5696906794719399,1.9239567707558247,0.5070014226467038,33728158.18415641,7.216693061699649,0.8984285273818065,0.205784358475966,1.2929812576235664,1.1662705600129495,False,False,False,False,False
DDO161,31,7.5,13.37,2691278312.1478944,4792321.265521502,3.241715402217303e-11,1000.2888542197202,67.27355319079399,2.3197776962342753,8.310043495235201e-13,8.528673570785368e-13,3.97493126611268e-11,1226.5356295812994,0.1,21.22670040365231,0.7319551863328383,595.0686679266385,55.445720468363284,0.10000546443110717,46.36009094963097,0.1,225663.06379202876,61.724057901569616,0.38406357999253865,0.047665778084942455,0.29949291651859317,0.27014295018477524,True,False,False,False,True
NGC0247,26,3.7,14.54,7860211605.915958,11834653.640858022,1.1248573609441655e-10,3470.9471410409546,56.26873522185082,2.344530634243784,2.8835392486915445e-12,2.9594026787872885e-12,2.363158793691556e-11,729.1946111198218,1.479486683748798,26.708089308146235,1.112837054506093,152.95670201839275,2.290938897538575,0.49111980288654666,2.3417506485094988,0.36539569129117827,2494782.4449875755,19.446583940919222,0.9022968653712206,0.1653976203688484,1.0392238981440152,0.9373811341201379,False,False,False,False,False
UGC02885,19,80.6,74.07,363797932762.0434,21106958.921267595,1.298172086747766e-10,4005.7405049954486,40.26277329449634,2.3683984290880202,5.498848125178994e-12,3.41537877106794e-12,1.1983680252382399e-10,3697.7773498537176,0.5381947971792618,40.07076864497971,2.357104037939983,141.8497522318311,3.16615398480827,0.5498966485999863,2.6703949003824037,0.1,15585352.242619898,20.20028428315895,2.3863132928964794,0.19088160102105647,1.199344470946418,1.081810072289805,False,False,False,True,False
UGC07524,31,4.74,10.69,4793586778.611969,13352276.301974777,8.082283001950916e-11,2493.9319466388692,69.84087213323893,2.4083059356289285,2.0718698267303112e-12,2.1263789345356685e-12,2.5479536671156793e-11,786.216350929757,1.5444440529937855,37.7196769471589,1.3006785154192726,157.68700591193368,4.035669284581695,0.3197571328290955,3.632587319037908,0.1,2188666.351603413,17.615118910150006,0.7551822449998157,0.11884087903805149,0.7466992650641916,0.6735235834959097,False,False,False,False,False
UGC11820,10,18.1,15.82,5134442646.323685,6530260.046127712,6.343924343209463e-11,1957.5305124518786,19.68244900437968,2.46030612554746,2.687184298372048e-12,2.806043799702247e-12,4.748285989894794e-11,1465.1679629527912,1.1083897370963474,4.375473341579595,0.5469341676974494,431.81792116917626,14.968910341620026,0.1810402879915053,16.225927427688045,1.6691159964707445,163337.09463296528,95.81193036351169,0.362881463814825,0.09328027060125513,0.5860972256915421,0.5286603619341219,False,False,False,False,False
UGC04305,22,3.45,5.52,1417454259.6799283,14807475.58513992,1.93333991949849e-12,59.65663646998815,50.13164029868807,2.5065820149344034,6.008802187434825e-13,6.841629453972181e-13,3.422853640820288e-13,10.561822744205267,0.7335024278831909,36.23217342638785,1.8116086713193926,288.80747156478884,65.92617306197037,0.10000546443110717,40.89292196304517,0.7665354122175084,1000.0,0.1,1.7972424990920999,0.0028427588523823825,0.017861580653143687,0.01611116599582075,False,False,False,False,False
UGC08550,11,6.7,5.36,756440127.3218925,8380985.8415252445,1.3656161254751914e-10,4213.8510633019005,22.59202654248711,2.5102251713874564,5.78453022364402e-12,6.040391490111015e-12,9.155445588659271e-11,2825.0753201489947,0.8987011224449459,10.979539432492947,1.2199488258325497,134.709066808106,3.915431013218286,0.6695182388460025,1.4859449072706616,1.170779252033574,3742068.7865417427,9.323105312903847,0.5840239656609684,0.20079848817572418,1.261654110609584,1.1380134378959927,False,False,False,False,False
NGC6946,58,5.52,20.4,42179445561.05569,32261953.373306017,6.633602600618538e-11,2046.9158829251455,148.8805851396343,2.6585818774934693,5.717486652731764e-13,5.767193963365159e-13,9.380628473431728e-11,2894.5594980767873,0.42224279901029305,125.42470527011704,2.2397268798235186,721.5418380082142,17.524530187933888,0.37839384602322007,2.2531791568763224,0.4584432334340023,2979687.345715667,26.09912976531021,2.428816452213237,0.09753966349066467,0.6128597805117854,0.5528002167182114,False,False,False,False,False
UGCA442,8,4.35,6.33,495923711.72612315,3939649.4596903156,9.833210051068563e-11,3034.211580867785,16.198160490832482,2.699693415138747,5.781439068125389e-12,6.142593026157447e-12,1.171927079272351e-10,3616.1891156533493,0.1,13.55204937605917,2.2586748960098615,166.0892958743663,2.5535480218140303,0.10000546443110717,1.9318963505119202,0.9619262773395773,401495.0265054991,52.52566263091195,1.8289352575748772,0.14458629151598817,0.9084624624728413,0.8194341709223802,True,False,False,False,True
NGC1090,24,37.0,30.09,58684115113.08073,20631286.601523884,6.466136415588666e-11,1995.2412176446894,59.96107347541983,2.7255033397918105,5.57314793735453e-13,5.621600380283027e-13,5.56874936833344e-11,1718.3365082810708,0.5570538281578097,55.52601379681457,2.5239097180370256,1159.9264453468788,33.12808054069476,0.3073661169917685,7.410157103499268,0.44762459400973464,5624240.830368398,16.81236559037876,2.4985857066273436,0.09507726163795857,0.5973880533704906,0.5388447012990555,False,False,False,False,False
UGC04278,25,9.51,6.69,3222544150.4239807,22919058.22320751,1.4515851996896764e-10,4479.123908307104,62.7402011512695,2.7278348326638913,8.534599932894396e-12,9.067737878250713e-12,1.5646082134182667e-10,4827.876487962007,0.4605842647933164,62.604839651619095,2.7219495500703954,32.94756034725529,3.264392224362888,0.5962863918165685,2.657880036281885,0.1,116764.20966154373,316.22776601683796,1.1603444104750271,0.21343927339355281,1.3410785065614579,1.2096543330747302,False,False,False,False,False
F568-3,18,82.4,17.98,11371116226.798517,11196282.582967885,9.991474543645376e-11,3083.0469005368227,43.76370594278587,2.735231621424117,9.074938453552188e-12,9.981528974503677e-12,1.1533680824669951e-10,3558.9220352760935,0.4343433717339461,43.633437782014354,2.727089861375897,34.642258647539656,2.607010750105398,0.4200862345617987,2.5687622402525045,0.9218034961155297,67477.06731395173,316.22776601683796,3.2110886855815277,0.1469133928330046,0.9230840712762374,0.8326228786371147,False,False,False,False,False
NGC3109,25,1.33,6.45,684425606.4414277,5236690.989427144,1.6002542649925078e-10,4937.868710173327,63.386457923418895,2.7559329531921257,6.778419636882469e-12,7.078242607095112e-12,2.13810948116647e-10,6597.5164928095155,0.1,34.5951406583928,1.5041365503649045,56.90770590075201,5.0447275420246,0.7882263288823353,3.5457052079831954,0.1,74999.02639223,316.22776601683796,3.389650955397741,0.23529938693089028,1.478429650752534,1.3335452208270897,True,False,False,False,True
